hour,updated_type,updated_subtype,lat_long_bin,count
00:00,Accident,Unclassified,"(41.98, -87.78)",4
00:00,Accident,Unclassified,"(41.98, -87.77)",6
00:00,Accident,Unclassified,"(41.98, -87.76)",1
00:00,Accident,Unclassified,"(41.98, -87.75)",9
00:00,Accident,Unclassified,"(41.98, -87.74)",2
00:00,Accident,Unclassified,"(41.98, -87.73)",1
00:00,Accident,Unclassified,"(41.98, -87.71)",5
00:00,Accident,Unclassified,"(41.98, -87.7)",1
00:00,Accident,Unclassified,"(41.98, -87.68)",2
00:00,Accident,Unclassified,"(41.98, -87.66)",3
00:00,Accident,Unclassified,"(41.98, -87.65)",3
00:00,Accident,Unclassified,"(41.99, -87.88)",1
00:00,Accident,Unclassified,"(41.99, -87.79)",1
00:00,Accident,Unclassified,"(41.99, -87.78)",2
00:00,Accident,Unclassified,"(41.99, -87.75)",8
00:00,Accident,Unclassified,"(41.99, -87.72)",1
00:00,Accident,Unclassified,"(41.99, -87.71)",3
00:00,Accident,Unclassified,"(41.99, -87.7)",6
00:00,Accident,Unclassified,"(41.99, -87.69)",7
00:00,Accident,Unclassified,"(41.99, -87.68)",3
00:00,Accident,Unclassified,"(41.99, -87.67)",1
00:00,Accident,Unclassified,"(41.99, -87.66)",5
00:00,Accident,Unclassified,"(42.0, -87.82)",1
00:00,Accident,Unclassified,"(42.0, -87.81)",1
00:00,Accident,Unclassified,"(42.0, -87.79)",3
00:00,Accident,Unclassified,"(42.0, -87.78)",1
00:00,Accident,Unclassified,"(42.0, -87.76)",1
00:00,Accident,Unclassified,"(42.0, -87.73)",1
00:00,Accident,Unclassified,"(42.0, -87.71)",1
00:00,Accident,Unclassified,"(42.0, -87.7)",2
00:00,Accident,Unclassified,"(42.0, -87.69)",1
00:00,Accident,Unclassified,"(42.0, -87.68)",2
00:00,Accident,Unclassified,"(42.0, -87.66)",1
00:00,Accident,Unclassified,"(42.01, -87.77)",1
00:00,Accident,Unclassified,"(42.01, -87.71)",1
00:00,Accident,Unclassified,"(42.01, -87.7)",2
00:00,Accident,Unclassified,"(42.01, -87.66)",1
00:00,Accident,Unclassified,"(42.02, -87.7)",1
00:00,Accident,Unclassified,"(42.02, -87.66)",1
00:00,Hazard,On Road,"(41.65, -87.62)",1
00:00,Hazard,On Road,"(41.65, -87.58)",14
00:00,Hazard,On Road,"(41.65, -87.56)",2
00:00,Hazard,On Road,"(41.66, -87.64)",3
00:00,Hazard,On Road,"(41.66, -87.62)",1
00:00,Hazard,On Road,"(41.66, -87.61)",2
00:00,Hazard,On Road,"(41.66, -87.6)",3
00:00,Hazard,On Road,"(41.66, -87.59)",28
00:00,Hazard,On Road,"(41.66, -87.58)",11
00:00,Hazard,On Road,"(41.66, -87.57)",5
00:00,Hazard,On Road,"(41.66, -87.56)",1
00:00,Hazard,On Road,"(41.67, -87.63)",1
00:00,Hazard,On Road,"(41.67, -87.6)",9
00:00,Hazard,On Road,"(41.67, -87.59)",7
00:00,Hazard,On Road,"(41.68, -87.72)",4
00:00,Hazard,On Road,"(41.68, -87.7)",4
00:00,Hazard,On Road,"(41.68, -87.67)",3
00:00,Hazard,On Road,"(41.68, -87.64)",1
00:00,Hazard,On Road,"(41.68, -87.6)",12
00:00,Hazard,On Road,"(41.69, -87.69)",2
00:00,Hazard,On Road,"(41.69, -87.68)",5
00:00,Hazard,On Road,"(41.69, -87.67)",1
00:00,Hazard,On Road,"(41.69, -87.66)",5
00:00,Hazard,On Road,"(41.69, -87.64)",2
00:00,Hazard,On Road,"(41.69, -87.63)",1
00:00,Hazard,On Road,"(41.69, -87.62)",4
00:00,Hazard,On Road,"(41.69, -87.61)",3
00:00,Hazard,On Road,"(41.69, -87.6)",22
00:00,Hazard,On Road,"(41.7, -87.68)",1
00:00,Hazard,On Road,"(41.7, -87.67)",4
00:00,Hazard,On Road,"(41.7, -87.66)",1
00:00,Hazard,On Road,"(41.7, -87.65)",1
00:00,Hazard,On Road,"(41.7, -87.62)",1
00:00,Hazard,On Road,"(41.7, -87.61)",1
00:00,Hazard,On Road,"(41.7, -87.6)",5
00:00,Hazard,On Road,"(41.7, -87.59)",18
00:00,Hazard,On Road,"(41.7, -87.56)",1
00:00,Hazard,On Road,"(41.71, -87.69)",4
00:00,Hazard,On Road,"(41.71, -87.68)",1
00:00,Hazard,On Road,"(41.71, -87.67)",2
00:00,Hazard,On Road,"(41.71, -87.66)",4
00:00,Hazard,On Road,"(41.71, -87.65)",9
00:00,Hazard,On Road,"(41.71, -87.64)",4
00:00,Hazard,On Road,"(41.71, -87.63)",3
00:00,Hazard,On Road,"(41.71, -87.62)",13
00:00,Hazard,On Road,"(41.71, -87.61)",12
00:00,Hazard,On Road,"(41.71, -87.6)",14
00:00,Hazard,On Road,"(41.71, -87.59)",14
00:00,Hazard,On Road,"(41.71, -87.58)",2
00:00,Hazard,On Road,"(41.71, -87.57)",1
00:00,Hazard,On Road,"(41.71, -87.56)",4
00:00,Hazard,On Road,"(41.72, -87.68)",3
00:00,Hazard,On Road,"(41.72, -87.67)",5
00:00,Hazard,On Road,"(41.72, -87.66)",7
00:00,Hazard,On Road,"(41.72, -87.65)",2
00:00,Hazard,On Road,"(41.72, -87.64)",7
00:00,Hazard,On Road,"(41.72, -87.63)",7
00:00,Hazard,On Road,"(41.72, -87.62)",12
00:00,Hazard,On Road,"(41.72, -87.61)",1
00:00,Hazard,On Road,"(41.72, -87.6)",3
00:00,Hazard,On Road,"(41.72, -87.59)",4
00:00,Hazard,On Road,"(41.72, -87.58)",5
00:00,Hazard,On Road,"(41.72, -87.57)",1
00:00,Hazard,On Road,"(41.73, -87.72)",1
00:00,Hazard,On Road,"(41.73, -87.67)",1
00:00,Hazard,On Road,"(41.73, -87.64)",1
00:00,Hazard,On Road,"(41.73, -87.63)",1
00:00,Hazard,On Road,"(41.73, -87.62)",36
00:00,Hazard,On Road,"(41.73, -87.59)",2
00:00,Hazard,On Road,"(41.73, -87.56)",2
00:00,Hazard,On Road,"(41.74, -87.74)",1
00:00,Hazard,On Road,"(41.74, -87.73)",2
00:00,Hazard,On Road,"(41.74, -87.72)",1
00:00,Hazard,On Road,"(41.74, -87.71)",4
00:00,Hazard,On Road,"(41.74, -87.7)",1
00:00,Hazard,On Road,"(41.74, -87.69)",1
00:00,Hazard,On Road,"(41.74, -87.68)",1
00:00,Hazard,On Road,"(41.74, -87.67)",3
00:00,Hazard,On Road,"(41.74, -87.66)",1
00:00,Hazard,On Road,"(41.74, -87.65)",3
00:00,Hazard,On Road,"(41.74, -87.64)",6
00:00,Hazard,On Road,"(41.74, -87.63)",19
00:00,Hazard,On Road,"(41.74, -87.62)",7
00:00,Hazard,On Road,"(41.74, -87.61)",4
00:00,Hazard,On Road,"(41.74, -87.6)",2
00:00,Hazard,On Road,"(41.74, -87.59)",1
00:00,Hazard,On Road,"(41.74, -87.58)",2
00:00,Hazard,On Road,"(41.74, -87.57)",5
00:00,Hazard,On Road,"(41.75, -87.74)",8
00:00,Hazard,On Road,"(41.75, -87.73)",1
00:00,Hazard,On Road,"(41.75, -87.72)",1
00:00,Hazard,On Road,"(41.75, -87.71)",4
00:00,Hazard,On Road,"(41.75, -87.7)",3
00:00,Hazard,On Road,"(41.75, -87.69)",1
00:00,Hazard,On Road,"(41.75, -87.68)",2
00:00,Hazard,On Road,"(41.75, -87.67)",1
00:00,Hazard,On Road,"(41.75, -87.66)",2
00:00,Hazard,On Road,"(41.75, -87.65)",4
00:00,Hazard,On Road,"(41.75, -87.64)",6
00:00,Hazard,On Road,"(41.75, -87.63)",25
00:00,Hazard,On Road,"(41.75, -87.62)",4
00:00,Hazard,On Road,"(41.75, -87.6)",1
00:00,Hazard,On Road,"(41.75, -87.59)",5
00:00,Hazard,On Road,"(41.75, -87.58)",4
00:00,Hazard,On Road,"(41.76, -87.8)",1
00:00,Hazard,On Road,"(41.76, -87.73)",4
00:00,Hazard,On Road,"(41.76, -87.72)",1
00:00,Hazard,On Road,"(41.76, -87.7)",1
00:00,Hazard,On Road,"(41.76, -87.69)",2
00:00,Hazard,On Road,"(41.76, -87.68)",8
00:00,Hazard,On Road,"(41.76, -87.66)",1
00:00,Hazard,On Road,"(41.76, -87.64)",2
00:00,Hazard,On Road,"(41.76, -87.63)",27
00:00,Hazard,On Road,"(41.76, -87.62)",4
00:00,Hazard,On Road,"(41.76, -87.61)",3
00:00,Hazard,On Road,"(41.76, -87.6)",5
00:00,Hazard,On Road,"(41.76, -87.59)",1
00:00,Hazard,On Road,"(41.76, -87.58)",3
00:00,Hazard,On Road,"(41.77, -87.73)",1
00:00,Hazard,On Road,"(41.77, -87.72)",1
00:00,Hazard,On Road,"(41.77, -87.7)",1
00:00,Hazard,On Road,"(41.77, -87.69)",1
00:00,Hazard,On Road,"(41.77, -87.68)",9
00:00,Hazard,On Road,"(41.77, -87.67)",4
00:00,Hazard,On Road,"(41.77, -87.66)",4
00:00,Hazard,On Road,"(41.77, -87.63)",18
00:00,Hazard,On Road,"(41.77, -87.62)",7
00:00,Hazard,On Road,"(41.77, -87.61)",15
00:00,Hazard,On Road,"(41.77, -87.59)",3
00:00,Hazard,On Road,"(41.77, -87.58)",4
00:00,Hazard,On Road,"(41.77, -87.57)",6
00:00,Hazard,On Road,"(41.78, -87.8)",4
00:00,Hazard,On Road,"(41.78, -87.79)",4
00:00,Hazard,On Road,"(41.78, -87.78)",2
00:00,Hazard,On Road,"(41.78, -87.77)",3
00:00,Hazard,On Road,"(41.78, -87.76)",5
00:00,Hazard,On Road,"(41.78, -87.74)",8
00:00,Hazard,On Road,"(41.78, -87.73)",1
00:00,Hazard,On Road,"(41.78, -87.72)",4
00:00,Hazard,On Road,"(41.78, -87.71)",1
00:00,Hazard,On Road,"(41.78, -87.7)",4
00:00,Hazard,On Road,"(41.78, -87.68)",6
00:00,Hazard,On Road,"(41.78, -87.67)",4
00:00,Hazard,On Road,"(41.78, -87.66)",2
00:00,Hazard,On Road,"(41.78, -87.65)",2
00:00,Hazard,On Road,"(41.78, -87.64)",4
00:00,Hazard,On Road,"(41.78, -87.63)",21
00:00,Hazard,On Road,"(41.78, -87.62)",4
00:00,Hazard,On Road,"(41.78, -87.61)",2
00:00,Hazard,On Road,"(41.78, -87.6)",1
00:00,Hazard,On Road,"(41.78, -87.59)",4
00:00,Hazard,On Road,"(41.78, -87.58)",10
00:00,Hazard,On Road,"(41.78, -87.57)",3
00:00,Hazard,On Road,"(41.79, -87.8)",10
00:00,Hazard,On Road,"(41.79, -87.79)",2
00:00,Hazard,On Road,"(41.79, -87.78)",2
00:00,Hazard,On Road,"(41.79, -87.77)",2
00:00,Hazard,On Road,"(41.79, -87.76)",4
00:00,Hazard,On Road,"(41.79, -87.75)",2
00:00,Hazard,On Road,"(41.79, -87.74)",23
00:00,Hazard,On Road,"(41.79, -87.72)",3
00:00,Hazard,On Road,"(41.79, -87.7)",3
00:00,Hazard,On Road,"(41.79, -87.69)",7
00:00,Hazard,On Road,"(41.79, -87.68)",7
00:00,Hazard,On Road,"(41.79, -87.67)",2
00:00,Hazard,On Road,"(41.79, -87.66)",3
00:00,Hazard,On Road,"(41.79, -87.65)",7
00:00,Hazard,On Road,"(41.79, -87.64)",6
00:00,Hazard,On Road,"(41.79, -87.63)",33
00:00,Hazard,On Road,"(41.79, -87.62)",4
00:00,Hazard,On Road,"(41.79, -87.61)",1
00:00,Hazard,On Road,"(41.79, -87.6)",2
00:00,Hazard,On Road,"(41.79, -87.59)",6
00:00,Hazard,On Road,"(41.79, -87.58)",8
00:00,Hazard,On Road,"(41.8, -87.78)",1
00:00,Hazard,On Road,"(41.8, -87.76)",3
00:00,Hazard,On Road,"(41.8, -87.75)",1
00:00,Hazard,On Road,"(41.8, -87.74)",6
00:00,Hazard,On Road,"(41.8, -87.73)",1
00:00,Hazard,On Road,"(41.8, -87.72)",4
00:00,Hazard,On Road,"(41.8, -87.7)",2
00:00,Hazard,On Road,"(41.8, -87.68)",2
00:00,Hazard,On Road,"(41.8, -87.67)",2
00:00,Hazard,On Road,"(41.8, -87.66)",1
00:00,Hazard,On Road,"(41.8, -87.64)",1
00:00,Hazard,On Road,"(41.8, -87.63)",28
00:00,Hazard,On Road,"(41.8, -87.62)",4
00:00,Hazard,On Road,"(41.8, -87.61)",2
00:00,Hazard,On Road,"(41.8, -87.6)",5
00:00,Hazard,On Road,"(41.8, -87.59)",4
00:00,Hazard,On Road,"(41.8, -87.58)",4
00:00,Hazard,On Road,"(41.81, -87.76)",2
00:00,Hazard,On Road,"(41.81, -87.75)",3
00:00,Hazard,On Road,"(41.81, -87.74)",5
00:00,Hazard,On Road,"(41.81, -87.73)",4
00:00,Hazard,On Road,"(41.81, -87.72)",7
00:00,Hazard,On Road,"(41.81, -87.71)",3
00:00,Hazard,On Road,"(41.81, -87.7)",1
00:00,Hazard,On Road,"(41.81, -87.69)",1
00:00,Hazard,On Road,"(41.81, -87.68)",9
00:00,Hazard,On Road,"(41.81, -87.64)",1
00:00,Hazard,On Road,"(41.81, -87.63)",36
00:00,Hazard,On Road,"(41.81, -87.62)",3
00:00,Hazard,On Road,"(41.81, -87.61)",5
00:00,Hazard,On Road,"(41.81, -87.6)",6
00:00,Hazard,On Road,"(41.81, -87.59)",11
00:00,Hazard,On Road,"(41.82, -87.75)",5
00:00,Hazard,On Road,"(41.82, -87.74)",53
00:00,Hazard,On Road,"(41.82, -87.73)",12
00:00,Hazard,On Road,"(41.82, -87.72)",22
00:00,Hazard,On Road,"(41.82, -87.7)",3
00:00,Hazard,On Road,"(41.82, -87.69)",3
00:00,Hazard,On Road,"(41.82, -87.68)",3
00:00,Hazard,On Road,"(41.82, -87.67)",1
00:00,Hazard,On Road,"(41.82, -87.65)",1
00:00,Hazard,On Road,"(41.82, -87.64)",2
00:00,Hazard,On Road,"(41.82, -87.63)",20
00:00,Hazard,On Road,"(41.82, -87.62)",3
00:00,Hazard,On Road,"(41.82, -87.61)",1
00:00,Hazard,On Road,"(41.82, -87.6)",5
00:00,Hazard,On Road,"(41.82, -87.59)",1
00:00,Hazard,On Road,"(41.83, -87.72)",14
00:00,Hazard,On Road,"(41.83, -87.71)",20
00:00,Hazard,On Road,"(41.83, -87.7)",16
00:00,Hazard,On Road,"(41.83, -87.69)",21
00:00,Hazard,On Road,"(41.83, -87.68)",10
00:00,Hazard,On Road,"(41.83, -87.67)",5
00:00,Hazard,On Road,"(41.83, -87.66)",2
00:00,Hazard,On Road,"(41.83, -87.64)",1
00:00,Hazard,On Road,"(41.83, -87.63)",22
00:00,Hazard,On Road,"(41.83, -87.61)",6
00:00,Hazard,On Road,"(41.83, -87.6)",2
00:00,Hazard,On Road,"(41.84, -87.74)",3
00:00,Hazard,On Road,"(41.84, -87.73)",2
00:00,Hazard,On Road,"(41.84, -87.72)",7
00:00,Hazard,On Road,"(41.84, -87.71)",2
00:00,Hazard,On Road,"(41.84, -87.7)",4
00:00,Hazard,On Road,"(41.84, -87.69)",21
00:00,Hazard,On Road,"(41.84, -87.68)",29
00:00,Hazard,On Road,"(41.84, -87.67)",19
00:00,Hazard,On Road,"(41.84, -87.66)",21
00:00,Hazard,On Road,"(41.84, -87.65)",5
00:00,Hazard,On Road,"(41.84, -87.63)",41
00:00,Hazard,On Road,"(41.84, -87.61)",11
00:00,Hazard,On Road,"(41.85, -87.74)",4
00:00,Hazard,On Road,"(41.85, -87.73)",6
00:00,Hazard,On Road,"(41.85, -87.72)",3
00:00,Hazard,On Road,"(41.85, -87.71)",5
00:00,Hazard,On Road,"(41.85, -87.7)",2
00:00,Hazard,On Road,"(41.85, -87.69)",7
00:00,Hazard,On Road,"(41.85, -87.68)",12
00:00,Hazard,On Road,"(41.85, -87.67)",5
00:00,Hazard,On Road,"(41.85, -87.66)",4
00:00,Hazard,On Road,"(41.85, -87.65)",36
00:00,Hazard,On Road,"(41.85, -87.64)",48
00:00,Hazard,On Road,"(41.85, -87.63)",28
00:00,Hazard,On Road,"(41.85, -87.62)",12
00:00,Hazard,On Road,"(41.85, -87.61)",16
00:00,Hazard,On Road,"(41.86, -87.74)",4
00:00,Hazard,On Road,"(41.86, -87.73)",3
00:00,Hazard,On Road,"(41.86, -87.71)",2
00:00,Hazard,On Road,"(41.86, -87.7)",2
00:00,Hazard,On Road,"(41.86, -87.68)",20
00:00,Hazard,On Road,"(41.86, -87.67)",6
00:00,Hazard,On Road,"(41.86, -87.66)",6
00:00,Hazard,On Road,"(41.86, -87.65)",5
00:00,Hazard,On Road,"(41.86, -87.64)",60
00:00,Hazard,On Road,"(41.86, -87.63)",6
00:00,Hazard,On Road,"(41.86, -87.62)",33
00:00,Hazard,On Road,"(41.86, -87.61)",2
00:00,Hazard,On Road,"(41.87, -87.78)",6
00:00,Hazard,On Road,"(41.87, -87.77)",17
00:00,Hazard,On Road,"(41.87, -87.76)",30
00:00,Hazard,On Road,"(41.87, -87.75)",18
00:00,Hazard,On Road,"(41.87, -87.74)",20
00:00,Hazard,On Road,"(41.87, -87.73)",30
00:00,Hazard,On Road,"(41.87, -87.72)",13
00:00,Hazard,On Road,"(41.87, -87.71)",10
00:00,Hazard,On Road,"(41.87, -87.7)",16
00:00,Hazard,On Road,"(41.87, -87.69)",10
00:00,Hazard,On Road,"(41.87, -87.68)",16
00:00,Hazard,On Road,"(41.87, -87.67)",5
00:00,Hazard,On Road,"(41.87, -87.66)",3
00:00,Hazard,On Road,"(41.87, -87.65)",20
00:00,Hazard,On Road,"(41.87, -87.64)",53
00:00,Hazard,On Road,"(41.87, -87.63)",9
00:00,Hazard,On Road,"(41.87, -87.62)",30
00:00,Hazard,On Road,"(41.87, -87.61)",1
00:00,Hazard,On Road,"(41.88, -87.77)",1
00:00,Hazard,On Road,"(41.88, -87.76)",3
00:00,Hazard,On Road,"(41.88, -87.75)",2
00:00,Hazard,On Road,"(41.88, -87.74)",2
00:00,Hazard,On Road,"(41.88, -87.72)",3
00:00,Hazard,On Road,"(41.88, -87.71)",3
00:00,Hazard,On Road,"(41.88, -87.7)",12
00:00,Hazard,On Road,"(41.88, -87.69)",23
00:00,Hazard,On Road,"(41.88, -87.68)",33
00:00,Hazard,On Road,"(41.88, -87.67)",47
00:00,Hazard,On Road,"(41.88, -87.66)",21
00:00,Hazard,On Road,"(41.88, -87.65)",70
00:00,Hazard,On Road,"(41.88, -87.64)",29
00:00,Hazard,On Road,"(41.88, -87.63)",32
00:00,Hazard,On Road,"(41.88, -87.62)",47
00:00,Hazard,On Road,"(41.88, -87.61)",1
00:00,Hazard,On Road,"(41.89, -87.77)",4
00:00,Hazard,On Road,"(41.89, -87.76)",3
00:00,Hazard,On Road,"(41.89, -87.75)",3
00:00,Hazard,On Road,"(41.89, -87.73)",5
00:00,Hazard,On Road,"(41.89, -87.72)",3
00:00,Hazard,On Road,"(41.89, -87.71)",1
00:00,Hazard,On Road,"(41.89, -87.7)",5
00:00,Hazard,On Road,"(41.89, -87.69)",12
00:00,Hazard,On Road,"(41.89, -87.68)",2
00:00,Hazard,On Road,"(41.89, -87.67)",15
00:00,Hazard,On Road,"(41.89, -87.66)",20
00:00,Hazard,On Road,"(41.89, -87.65)",71
00:00,Hazard,On Road,"(41.89, -87.64)",38
00:00,Hazard,On Road,"(41.89, -87.63)",53
00:00,Hazard,On Road,"(41.89, -87.62)",44
00:00,Hazard,On Road,"(41.89, -87.61)",56
00:00,Hazard,On Road,"(41.9, -87.77)",1
00:00,Hazard,On Road,"(41.9, -87.76)",12
00:00,Hazard,On Road,"(41.9, -87.75)",10
00:00,Hazard,On Road,"(41.9, -87.74)",4
00:00,Hazard,On Road,"(41.9, -87.73)",4
00:00,Hazard,On Road,"(41.9, -87.72)",6
00:00,Hazard,On Road,"(41.9, -87.71)",2
00:00,Hazard,On Road,"(41.9, -87.7)",3
00:00,Hazard,On Road,"(41.9, -87.69)",11
00:00,Hazard,On Road,"(41.9, -87.68)",7
00:00,Hazard,On Road,"(41.9, -87.67)",10
00:00,Hazard,On Road,"(41.9, -87.66)",56
00:00,Hazard,On Road,"(41.9, -87.65)",12
00:00,Hazard,On Road,"(41.9, -87.64)",9
00:00,Hazard,On Road,"(41.9, -87.63)",17
00:00,Hazard,On Road,"(41.9, -87.62)",49
00:00,Hazard,On Road,"(41.91, -87.79)",2
00:00,Hazard,On Road,"(41.91, -87.77)",1
00:00,Hazard,On Road,"(41.91, -87.76)",8
00:00,Hazard,On Road,"(41.91, -87.75)",6
00:00,Hazard,On Road,"(41.91, -87.74)",4
00:00,Hazard,On Road,"(41.91, -87.73)",6
00:00,Hazard,On Road,"(41.91, -87.72)",3
00:00,Hazard,On Road,"(41.91, -87.71)",3
00:00,Hazard,On Road,"(41.91, -87.7)",2
00:00,Hazard,On Road,"(41.91, -87.69)",5
00:00,Hazard,On Road,"(41.91, -87.68)",9
00:00,Hazard,On Road,"(41.91, -87.67)",29
00:00,Hazard,On Road,"(41.91, -87.66)",50
00:00,Hazard,On Road,"(41.91, -87.65)",18
00:00,Hazard,On Road,"(41.91, -87.64)",6
00:00,Hazard,On Road,"(41.91, -87.63)",38
00:00,Hazard,On Road,"(41.91, -87.62)",1
00:00,Hazard,On Road,"(41.92, -87.81)",1
00:00,Hazard,On Road,"(41.92, -87.8)",1
00:00,Hazard,On Road,"(41.92, -87.79)",7
00:00,Hazard,On Road,"(41.92, -87.78)",9
00:00,Hazard,On Road,"(41.92, -87.77)",9
00:00,Hazard,On Road,"(41.92, -87.76)",9
00:00,Hazard,On Road,"(41.92, -87.75)",6
00:00,Hazard,On Road,"(41.92, -87.74)",9
00:00,Hazard,On Road,"(41.92, -87.73)",18
00:00,Hazard,On Road,"(41.92, -87.72)",5
00:00,Hazard,On Road,"(41.92, -87.71)",6
00:00,Hazard,On Road,"(41.92, -87.7)",50
00:00,Hazard,On Road,"(41.92, -87.69)",23
00:00,Hazard,On Road,"(41.92, -87.68)",21
00:00,Hazard,On Road,"(41.92, -87.67)",43
00:00,Hazard,On Road,"(41.92, -87.66)",13
00:00,Hazard,On Road,"(41.92, -87.65)",9
00:00,Hazard,On Road,"(41.92, -87.64)",5
00:00,Hazard,On Road,"(41.92, -87.63)",14
00:00,Hazard,On Road,"(41.93, -87.8)",5
00:00,Hazard,On Road,"(41.93, -87.79)",3
00:00,Hazard,On Road,"(41.93, -87.78)",1
00:00,Hazard,On Road,"(41.93, -87.77)",6
00:00,Hazard,On Road,"(41.93, -87.76)",7
00:00,Hazard,On Road,"(41.93, -87.75)",12
00:00,Hazard,On Road,"(41.93, -87.74)",2
00:00,Hazard,On Road,"(41.93, -87.72)",10
00:00,Hazard,On Road,"(41.93, -87.71)",18
00:00,Hazard,On Road,"(41.93, -87.7)",24
00:00,Hazard,On Road,"(41.93, -87.69)",45
00:00,Hazard,On Road,"(41.93, -87.68)",31
00:00,Hazard,On Road,"(41.93, -87.67)",15
00:00,Hazard,On Road,"(41.93, -87.66)",8
00:00,Hazard,On Road,"(41.93, -87.65)",11
00:00,Hazard,On Road,"(41.93, -87.64)",9
00:00,Hazard,On Road,"(41.93, -87.63)",16
00:00,Hazard,On Road,"(41.94, -87.9)",4
00:00,Hazard,On Road,"(41.94, -87.83)",3
00:00,Hazard,On Road,"(41.94, -87.82)",2
00:00,Hazard,On Road,"(41.94, -87.81)",3
00:00,Hazard,On Road,"(41.94, -87.8)",1
00:00,Hazard,On Road,"(41.94, -87.79)",5
00:00,Hazard,On Road,"(41.94, -87.78)",2
00:00,Hazard,On Road,"(41.94, -87.77)",5
00:00,Hazard,On Road,"(41.94, -87.76)",5
00:00,Hazard,On Road,"(41.94, -87.75)",4
00:00,Hazard,On Road,"(41.94, -87.74)",5
00:00,Hazard,On Road,"(41.94, -87.73)",5
00:00,Hazard,On Road,"(41.94, -87.72)",17
00:00,Hazard,On Road,"(41.94, -87.71)",33
00:00,Hazard,On Road,"(41.94, -87.7)",7
00:00,Hazard,On Road,"(41.94, -87.69)",6
00:00,Hazard,On Road,"(41.94, -87.68)",2
00:00,Hazard,On Road,"(41.94, -87.67)",26
00:00,Hazard,On Road,"(41.94, -87.66)",12
00:00,Hazard,On Road,"(41.94, -87.65)",12
00:00,Hazard,On Road,"(41.94, -87.64)",28
00:00,Hazard,On Road,"(41.94, -87.63)",3
00:00,Hazard,On Road,"(41.95, -87.85)",1
00:00,Hazard,On Road,"(41.95, -87.84)",3
00:00,Hazard,On Road,"(41.95, -87.83)",2
00:00,Hazard,On Road,"(41.95, -87.81)",3
00:00,Hazard,On Road,"(41.95, -87.8)",3
00:00,Hazard,On Road,"(41.95, -87.79)",6
00:00,Hazard,On Road,"(41.95, -87.78)",5
00:00,Hazard,On Road,"(41.95, -87.77)",7
00:00,Hazard,On Road,"(41.95, -87.76)",3
00:00,Hazard,On Road,"(41.95, -87.75)",12
00:00,Hazard,On Road,"(41.95, -87.74)",6
00:00,Hazard,On Road,"(41.95, -87.73)",26
00:00,Hazard,On Road,"(41.95, -87.72)",25
00:00,Hazard,On Road,"(41.95, -87.71)",11
00:00,Hazard,On Road,"(41.95, -87.7)",7
00:00,Hazard,On Road,"(41.95, -87.69)",9
00:00,Hazard,On Road,"(41.95, -87.68)",8
00:00,Hazard,On Road,"(41.95, -87.67)",17
00:00,Hazard,On Road,"(41.95, -87.66)",4
00:00,Hazard,On Road,"(41.95, -87.65)",14
00:00,Hazard,On Road,"(41.95, -87.64)",13
00:00,Hazard,On Road,"(41.96, -87.93)",1
00:00,Hazard,On Road,"(41.96, -87.91)",1
00:00,Hazard,On Road,"(41.96, -87.89)",11
00:00,Hazard,On Road,"(41.96, -87.88)",5
00:00,Hazard,On Road,"(41.96, -87.84)",3
00:00,Hazard,On Road,"(41.96, -87.79)",2
00:00,Hazard,On Road,"(41.96, -87.78)",3
00:00,Hazard,On Road,"(41.96, -87.77)",7
00:00,Hazard,On Road,"(41.96, -87.76)",9
00:00,Hazard,On Road,"(41.96, -87.75)",31
00:00,Hazard,On Road,"(41.96, -87.74)",30
00:00,Hazard,On Road,"(41.96, -87.73)",11
00:00,Hazard,On Road,"(41.96, -87.72)",10
00:00,Hazard,On Road,"(41.96, -87.71)",10
00:00,Hazard,On Road,"(41.96, -87.7)",3
00:00,Hazard,On Road,"(41.96, -87.69)",10
00:00,Hazard,On Road,"(41.96, -87.68)",11
00:00,Hazard,On Road,"(41.96, -87.67)",13
00:00,Hazard,On Road,"(41.96, -87.65)",18
00:00,Hazard,On Road,"(41.96, -87.64)",3
00:00,Hazard,On Road,"(41.97, -87.85)",2
00:00,Hazard,On Road,"(41.97, -87.84)",1
00:00,Hazard,On Road,"(41.97, -87.82)",1
00:00,Hazard,On Road,"(41.97, -87.81)",5
00:00,Hazard,On Road,"(41.97, -87.8)",1
00:00,Hazard,On Road,"(41.97, -87.79)",4
00:00,Hazard,On Road,"(41.97, -87.78)",3
00:00,Hazard,On Road,"(41.97, -87.77)",15
00:00,Hazard,On Road,"(41.97, -87.76)",43
00:00,Hazard,On Road,"(41.97, -87.75)",56
00:00,Hazard,On Road,"(41.97, -87.74)",3
00:00,Hazard,On Road,"(41.97, -87.73)",12
00:00,Hazard,On Road,"(41.97, -87.72)",3
00:00,Hazard,On Road,"(41.97, -87.71)",8
00:00,Hazard,On Road,"(41.97, -87.7)",3
00:00,Hazard,On Road,"(41.97, -87.69)",9
00:00,Hazard,On Road,"(41.97, -87.68)",12
00:00,Hazard,On Road,"(41.97, -87.67)",14
00:00,Hazard,On Road,"(41.97, -87.66)",11
00:00,Hazard,On Road,"(41.97, -87.65)",26
00:00,Hazard,On Road,"(41.98, -87.91)",6
00:00,Hazard,On Road,"(41.98, -87.9)",4
00:00,Hazard,On Road,"(41.98, -87.89)",5
00:00,Hazard,On Road,"(41.98, -87.88)",8
00:00,Hazard,On Road,"(41.98, -87.85)",2
